Q,r1,r2,r3,r4,r5,r6,r7,r'1,r'2,r'3,r'4,r'5,r'6,r'7,q1,q2,q3,q4,q5,q6,q7,q'1,q'2,q'3,q'4,q'5,q'6,q'7,deltaq1,deltaq2,deltaq3,deltaq4,deltaq5,deltaq6,deltaq7,p6,p4,p3,p5,p2,p1,p'6,p'4,p'3,p'5,p'2,p'1,deltap6,deltap4,deltap3,deltap5,deltap2,deltap1,h1,h2,h3,h4,h5,h6,h7,h'1,h'2,h'3,h'4,h'5,h'6,h'7,deltah1,deltah2,deltah3,deltah4,deltah5,deltah6,deltah7,r0,delta_r0,ei
15.704646,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,294.079967,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.704646,14.246348,1.458299,9.178849,5.067498,6.525797,15.704646,-4.352807,4.217667,-8.570474,1.155978,3.061689,-5.508785,-4.352807,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.041882,-717.889265,-396.926093,-791.822867,-92.488467,0.000000,0.018500,-365.873681,-95.201409,-188.365900,58.374565,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.488467,304.437626,625.400798,394.927840,320.994239,73.933601,123.317957,-58.374565,153.575974,424.248246,93.210062,270.703339,-177.507781,-77.832753,2.000000,292.079967,3.000000
15.586400,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,396.973692,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.586400,14.322135,1.264266,9.208511,5.113623,6.377889,15.586400,-4.471053,4.293454,-8.764506,1.185640,3.107814,-5.656693,-4.471053,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.037307,-725.611105,-398.786259,-796.231260,-91.100954,0.000000,0.013925,-373.595521,-97.061575,-192.774294,59.762078,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.100954,307.685305,634.510151,397.484437,326.864283,70.620155,121.467939,-59.762078,156.823654,433.357599,95.766659,276.573382,-180.821227,-79.682771,2.000000,394.973692,3.000000
15.764079,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,256.289590,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.764079,14.207751,1.556328,9.163864,5.043887,6.600215,15.764079,-4.293374,4.179071,-8.472445,1.140993,3.038077,-5.434367,-4.293374,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.044619,-713.963006,-395.980102,-789.592439,-93.189815,0.000000,0.021237,-361.947422,-94.255418,-186.135473,57.673217,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.189815,302.790286,620.773191,393.639392,318.009960,75.629433,124.253087,-57.673217,151.928635,419.620639,91.921615,267.719059,-175.811949,-76.897623,2.000000,254.289590,3.000000
16.136012,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,124.625834,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.136012,13.958238,2.177774,9.068922,4.889316,7.067090,16.136012,-3.921441,3.929557,-7.850999,1.046051,2.883507,-4.967492,-3.921441,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.070105,-688.701901,-389.887691,-775.409268,-97.639079,0.000000,0.046723,-336.686318,-88.163007,-171.952302,53.223953,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,97.639079,292.248611,591.062822,385.525036,298.817669,86.707367,130.185439,-53.223953,141.386960,389.910270,83.807259,248.526769,-164.734015,-70.965271,2.000000,122.625834,3.000000
15.874404,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,202.354693,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.874404,14.135190,1.739214,9.135911,4.999280,6.738493,15.874404,-4.183049,4.106510,-8.289559,1.113040,2.993470,-5.296089,-4.183049,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.050567,-706.594299,-394.204174,-785.425900,-94.498765,0.000000,0.027186,-354.578715,-92.479490,-181.968934,56.364268,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,94.498765,299.705409,612.095534,391.241556,312.409956,78.831601,125.998353,-56.364268,148.843758,410.942983,89.523778,262.119055,-172.609781,-75.152357,2.000000,200.354693,3.000000
16.154296,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,120.855081,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.154296,13.945606,2.208690,9.064203,4.881403,7.090093,16.154296,-3.903157,3.916925,-7.820082,1.041332,2.875593,-4.944489,-3.903157,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.071807,-687.429211,-389.580364,-774.701950,-97.860478,0.000000,0.048425,-335.413627,-87.855680,-171.244984,53.002554,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,97.860478,291.719886,589.568733,385.123936,297.851197,87.272739,130.480638,-53.002554,140.858234,388.416181,83.406158,247.560297,-164.168643,-70.670072,2.000000,118.855081,3.000000
15.772422,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,251.543166,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.772422,14.202305,1.570117,9.161756,5.040549,6.610666,15.772422,-4.285031,4.173625,-8.458656,1.138885,3.034740,-5.423916,-4.285031,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.045028,-713.409395,-395.846702,-789.278532,-93.288486,0.000000,0.021647,-361.393811,-94.122018,-185.821565,57.574546,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.288486,302.558216,620.120909,393.458330,317.589194,75.869137,124.384648,-57.574546,151.696564,418.968358,91.740552,267.298293,-175.572246,-76.766062,2.000000,249.543166,3.000000
16.536424,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,68.095417,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.536424,13.674505,2.861920,8.965120,4.709385,7.571305,16.536424,-3.521028,3.645824,-7.166853,0.942249,2.703576,-4.463277,-3.521028,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.012578,-660.286210,-383.033127,-759.807543,-102.545001,0.000000,-0.010804,-308.270626,-81.308444,-156.350577,48.318032,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,102.545001,280.488127,557.741209,376.750185,277.228853,99.521333,136.726667,-48.318032,129.626476,356.588658,75.032408,226.937952,-151.920049,-64.424043,2.000000,66.095417,3.000000
17.191660,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,30.907365,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.191660,13.169933,4.021727,8.790768,4.379165,8.400892,17.191660,-2.865793,3.141253,-6.007045,0.767897,2.373355,-3.633690,-2.865793,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000813,-610.737089,-371.003152,-733.262319,-110.832443,0.000000,-0.024194,-258.721505,-69.278469,-129.805353,40.030590,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,110.832443,260.170709,499.904646,362.238788,239.713557,122.525231,147.776591,-40.030590,109.309058,298.752094,60.521010,189.422657,-128.916152,-53.374119,2.000000,28.907365,3.000000
15.740582,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,270.357360,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.740582,14.223051,1.517532,9.169794,5.053256,6.570788,15.740582,-4.316871,4.194370,-8.511241,1.146923,3.047447,-5.463794,-4.316871,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.043500,-715.518841,-396.354983,-790.475401,-92.912225,0.000000,0.020118,-363.503257,-94.630299,-187.018435,57.950807,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.912225,303.442758,622.606616,394.149047,319.192488,74.956559,123.882967,-57.950807,152.581106,421.454065,92.431269,268.901588,-176.484823,-77.267743,2.000000,268.357360,3.000000
16.099512,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,132.652249,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.099512,13.983350,2.116163,9.078327,4.905022,7.021185,16.099512,-3.957941,3.954669,-7.912610,1.055456,2.899213,-5.013397,-3.957941,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.066851,-691.233819,-390.498964,-776.818408,-97.197862,0.000000,0.043469,-339.218235,-88.774280,-173.361442,53.665170,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,97.197862,293.301102,594.035957,386.325132,300.740543,85.584589,129.597149,-53.665170,142.439450,392.883406,84.607354,250.449643,-165.856794,-71.553561,2.000000,130.652249,3.000000
16.178338,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,116.131366,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.178338,13.928942,2.249396,9.057991,4.870951,7.120347,16.178338,-3.879115,3.900261,-7.779377,1.035120,2.865142,-4.914235,-3.879115,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.074121,-685.751309,-389.175117,-773.770440,-98.151980,0.000000,0.050740,-333.735725,-87.450433,-170.313473,52.711053,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.151980,291.023137,587.599329,384.596222,296.577091,88.019131,130.869307,-52.711053,140.161486,386.446778,82.878444,246.286190,-163.422252,-70.281403,2.000000,114.131366,3.000000
16.183945,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,115.066232,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.183945,13.925047,2.258898,9.056541,4.868506,7.127404,16.183945,-3.873508,3.896366,-7.769874,1.033670,2.862697,-4.907178,-3.873508,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.074674,-685.359268,-389.080420,-773.552958,-98.220026,0.000000,0.051292,-333.343684,-87.355736,-170.095991,52.643007,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.220026,290.860394,587.139243,384.473100,296.279411,88.193689,130.960034,-52.643007,139.998743,385.986691,82.755322,245.988510,-163.247693,-70.190676,2.000000,113.066232,3.000000
15.718520,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,284.584142,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.718520,14.237368,1.481152,9.175356,5.062013,6.543164,15.718520,-4.338933,4.208688,-8.547621,1.152485,3.056203,-5.491418,-4.338933,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.042493,-716.975446,-396.705932,-791.303089,-92.651949,0.000000,0.019112,-364.959862,-94.981248,-187.846122,58.211083,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.651949,304.053982,624.323497,394.627278,320.299636,74.327642,123.535932,-58.211083,153.192331,423.170946,92.909500,270.008736,-177.113740,-77.614778,2.000000,282.584142,3.000000
16.626619,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,60.361155,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.626619,13.608006,3.018613,8.941376,4.666630,7.685243,16.626619,-3.430834,3.579326,-7.010159,0.918505,2.660821,-4.349339,-3.430834,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.014851,-653.678996,-381.433430,-756.218211,-103.666676,0.000000,-0.008531,-301.663412,-79.708746,-152.761245,47.196356,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,103.666676,277.766754,550.012320,374.757204,272.217989,102.539215,138.222235,-47.196356,126.905102,348.859768,73.039426,221.927089,-148.902167,-62.928475,2.000000,58.361155,3.000000
15.588538,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,394.685172,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.588538,14.320776,1.267763,9.207977,5.112799,6.380562,15.588538,-4.468915,4.292095,-8.761010,1.185106,3.106990,-5.654020,-4.468915,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.037380,-725.472545,-398.752883,-796.151897,-91.125949,0.000000,0.013998,-373.456961,-97.028199,-192.694931,59.737084,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.125949,307.626934,634.346596,397.438292,326.758942,70.679352,121.501265,-59.737084,156.765283,433.194045,95.720515,276.468041,-180.762030,-79.649445,2.000000,392.685172,3.000000
16.074930,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,138.464796,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.074930,14.000184,2.074746,9.084651,4.915533,6.990278,16.074930,-3.982523,3.971503,-7.954027,1.061780,2.909723,-5.044304,-3.982523,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.064764,-692.932568,-390.908993,-777.765343,-96.901262,0.000000,0.041382,-340.916985,-89.184309,-174.308377,53.961771,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,96.901262,294.007732,596.031307,386.863549,302.030774,84.832775,129.201682,-53.961771,143.146080,394.878756,85.145771,251.739874,-166.608608,-71.949028,2.000000,136.464796,3.000000
15.968248,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,168.241240,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.968248,14.072517,1.895731,9.111994,4.960523,6.856254,15.968248,-4.089205,4.043837,-8.133042,1.089123,2.954713,-5.178328,-4.089205,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.056619,-700.243974,-392.672972,-781.854939,-95.619356,0.000000,0.033237,-348.228390,-90.948288,-178.397973,55.243676,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,95.619356,297.053616,604.624617,389.195817,307.584852,81.610965,127.492475,-55.243676,146.191964,403.472066,87.478039,257.293952,-169.830417,-73.658235,2.000000,166.241240,3.000000
15.821973,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,225.760070,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.821973,14.169824,1.652149,9.149217,5.020606,6.672755,15.821973,-4.235480,4.141143,-8.376624,1.126346,3.014797,-5.361827,-4.235480,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.047593,-710.109271,-395.051411,-787.410270,-93.875555,0.000000,0.024211,-358.093687,-93.326728,-183.953304,56.987477,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.875555,301.175856,616.233715,392.382092,315.081093,77.300999,125.167407,-56.987477,150.314205,415.081164,90.664314,264.790192,-174.140383,-75.983303,2.000000,223.760070,3.000000
15.733920,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,274.545272,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.733920,14.227379,1.506540,9.171475,5.055905,6.562445,15.733920,-4.323533,4.198699,-8.522232,1.148604,3.050095,-5.472137,-4.323533,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.043192,-715.959154,-396.461072,-790.725493,-92.833587,0.000000,0.019810,-363.943570,-94.736388,-187.268527,58.029445,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.833587,303.627485,623.125566,394.293499,319.527160,74.766339,123.778116,-58.029445,152.765834,421.973015,92.575721,269.236260,-176.675043,-77.372594,2.000000,272.545272,3.000000
15.607179,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,375.508591,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.607179,14.308912,1.298267,9.203313,5.105599,6.403866,15.607179,-4.450274,4.280232,-8.730505,1.180442,3.099789,-5.630716,-4.450274,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.038031,-724.262806,-398.461477,-795.459398,-91.344019,0.000000,0.014649,-372.247222,-96.736793,-192.002432,59.519014,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.344019,307.117458,632.918787,397.035838,325.839247,71.196592,121.792025,-59.519014,156.255807,431.766236,95.318060,275.548347,-180.244790,-79.358685,2.000000,373.508591,3.000000
15.663673,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,324.903447,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.663673,14.272759,1.390914,9.189150,5.083608,6.474523,15.663673,-4.393780,4.244078,-8.637858,1.166279,3.077799,-5.560059,-4.393780,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.040170,-720.578475,-397.573952,-793.354820,-92.006493,0.000000,0.016788,-368.562891,-95.849268,-189.897853,58.856539,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.006493,305.567459,628.571982,395.814766,323.038423,72.776344,122.675324,-58.856539,154.705808,427.419431,94.096988,272.747522,-178.665038,-78.475386,2.000000,322.903447,3.000000
16.281640,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,98.549171,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.281640,13.857412,2.424229,9.031609,4.825803,7.250031,16.281640,-3.775813,3.828731,-7.604544,1.008738,2.819993,-4.784551,-3.775813,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.008261,-678.571465,-387.451208,-769.826006,-99.409426,0.000000,-0.015121,-326.555881,-85.726524,-166.369040,51.453606,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.409426,288.041782,579.162039,382.359182,291.104641,91.254541,132.545901,-51.453606,137.180130,378.009487,80.641404,240.813741,-160.186841,-68.604809,2.000000,96.549171,3.000000
16.339312,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,90.253873,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.339312,13.816635,2.522677,9.016635,4.800000,7.322676,16.339312,-3.718141,3.787954,-7.506096,0.993764,2.794190,-4.711906,-3.718141,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.009012,-674.481412,-386.464009,-767.573855,-100.114914,0.000000,-0.014370,-322.465828,-84.739325,-164.116889,50.748118,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,100.114914,286.349095,574.366497,381.092392,287.999949,93.092443,133.486552,-50.748118,135.487443,373.213946,79.374614,237.709049,-158.348939,-67.664158,2.000000,88.253873,3.000000
